Game Number,Current Step,Result Step,Cost,RTP,Game Crush Point,Redistributed Crush Point
420229,0,0,0.00,0.00,6,N/A
420232,0,0,0.00,0.00,8,N/A
420234,1,26,0.00,Infinity,4,30
420240,3,13,0.00,Infinity,24,N/A
420243,0,15,0.00,Infinity,12,26
420251,1,29,0.00,Infinity,5,34
420257,1,13,0.00,Infinity,9,35
420287,2,13,0.00,Infinity,6,31
420293,0,0,0.00,0.00,2,N/A
420307,0,28,0.00,Infinity,46,N/A
420319,0,7,0.00,Infinity,1,24
420348,2,15,0.00,Infinity,4,35
420353,0,21,0.00,Infinity,7,38
420364,6,31,0.00,Infinity,14,51
420369,0,0,0.00,0.00,6,N/A
420388,4,10,0.00,Infinity,22,N/A
420391,0,16,0.00,Infinity,2,17
420399,6,14,0.00,Infinity,26,N/A
420408,0,11,0.00,Infinity,8,24
420414,6,19,0.00,Infinity,8,23
420417,0,13,0.00,Infinity,41,N/A
420419,0,22,0.00,Infinity,9,29
420434,0,19,0.00,Infinity,24,N/A
420437,0,25,0.00,Infinity,8,38
420450,5,5,0.00,0.00,35,N/A
420454,0,0,0.00,0.00,2,N/A
420467,3,41,0.00,Infinity,6,51
420469,6,6,0.00,0.00,20,N/A
420477,5,24,0.00,Infinity,6,42
420527,6,6,0.00,0.00,17,N/A
420533,1,12,0.00,Infinity,10,30
420543,3,22,0.00,Infinity,10,28
420544,1,1,0.00,0.00,8,N/A
420553,2,2,0.00,0.00,3,N/A
420558,1,1,0.00,0.00,16,N/A
420572,0,20,0.00,Infinity,4,36
420581,2,17,0.00,Infinity,8,23
420595,4,15,0.00,Infinity,7,56
420633,2,11,0.00,Infinity,17,N/A
420638,0,22,0.00,Infinity,23,N/A
420648,6,6,0.00,0.00,10,N/A
420655,1,14,0.00,Infinity,4,22
420658,0,20,0.00,Infinity,9,26
420673,0,7,0.00,Infinity,7,12
420677,0,0,0.00,0.00,4,N/A
420683,0,21,0.00,Infinity,8,28
420715,5,17,0.00,Infinity,15,37
420716,0,20,0.00,Infinity,19,35
420717,0,12,0.00,Infinity,13,N/A
420722,4,18,0.00,Infinity,8,19
420741,2,2,0.00,0.00,5,N/A
420748,0,14,0.00,Infinity,2,15
420760,0,14,0.00,Infinity,18,N/A
420761,9,36,0.00,Infinity,13,43
420780,4,19,0.00,Infinity,5,39
420797,0,0,0.00,0.00,2,N/A
420798,2,2,0.00,0.00,15,N/A
420802,1,7,0.00,Infinity,12,N/A
420804,0,0,0.00,0.00,10,N/A
420808,0,100,0.00,Infinity,8,101
420814,2,2,0.00,0.00,12,N/A
420816,2,17,0.00,Infinity,36,N/A
420821,1,19,0.00,Infinity,18,25
420839,4,4,0.00,0.00,8,N/A
420849,2,2,0.00,0.00,12,N/A
420875,2,27,0.00,Infinity,13,32
420876,0,0,0.00,0.00,7,N/A
420909,0,11,0.00,Infinity,5,24
420922,5,22,0.00,Infinity,12,34
420952,0,13,0.00,Infinity,12,31
420965,0,25,0.00,Infinity,18,35
420968,0,25,0.00,Infinity,46,N/A
420969,0,19,0.00,Infinity,10,20
420970,0,0,0.00,0.00,4,N/A
420973,3,3,0.00,0.00,23,N/A
420976,0,14,0.00,Infinity,7,17
420991,0,13,0.00,Infinity,2,42
420997,0,13,0.00,Infinity,16,N/A
421004,1,15,0.00,Infinity,2,21
421026,0,37,0.00,Infinity,5,38
421040,7,22,0.00,Infinity,14,28
421045,0,18,0.00,Infinity,12,20
421054,2,2,0.00,0.00,15,N/A
421064,0,16,0.00,Infinity,10,24
421089,3,18,0.00,Infinity,7,19
421100,0,24,0.00,Infinity,17,28
421106,2,17,0.00,Infinity,16,20
421111,0,19,0.00,Infinity,9,54
421117,0,0,0.00,0.00,21,N/A
421150,0,16,0.00,Infinity,7,18
421174,0,12,0.00,Infinity,4,31
421178,2,25,0.00,Infinity,3,30
421220,5,28,0.00,Infinity,6,40
421223,0,5,0.00,Infinity,9,N/A
421240,0,15,0.00,Infinity,23,N/A
421247,0,20,0.00,Infinity,15,46
421277,3,3,0.00,0.00,41,N/A
421281,0,0,0.00,0.00,20,N/A
421307,4,4,0.00,0.00,63,N/A
421312,0,24,0.00,Infinity,9,30
421332,2,27,0.00,Infinity,31,N/A
421337,1,16,0.00,Infinity,3,57
421340,3,3,0.00,0.00,11,N/A
421344,3,20,0.00,Infinity,7,34
421368,2,10,0.00,Infinity,18,N/A
421394,3,3,0.00,0.00,6,N/A
421396,4,29,0.00,Infinity,17,33
421397,0,15,0.00,Infinity,8,30
421402,0,24,0.00,Infinity,12,29
421412,8,23,0.00,Infinity,20,24
421424,0,0,0.00,0.00,15,N/A
421432,0,14,0.00,Infinity,27,N/A
421436,3,26,0.00,Infinity,13,38
421447,4,19,0.00,Infinity,5,42
421460,0,24,0.00,Infinity,1,25
421464,3,14,0.00,Infinity,4,18
421479,0,29,0.00,Infinity,9,30
421480,1,16,0.00,Infinity,7,22
421492,1,38,0.00,Infinity,6,40
421496,0,0,0.00,0.00,3,N/A
421505,0,14,0.00,Infinity,4,45
421506,2,35,0.00,Infinity,4,51
421515,0,25,0.00,Infinity,21,39
421516,3,14,0.00,Infinity,16,N/A
421535,0,11,0.00,Infinity,1,21
421544,0,0,0.00,0.00,3,N/A
421555,0,0,0.00,0.00,3,N/A
421574,1,1,0.00,0.00,17,N/A
421588,0,12,0.00,Infinity,1,25
421604,0,18,0.00,Infinity,3,25
421608,3,14,0.00,Infinity,7,20
421620,7,7,0.00,0.00,24,N/A
421640,0,11,0.00,Infinity,7,55
421648,3,3,0.00,0.00,16,N/A
421660,3,3,0.00,0.00,5,N/A
421668,0,12,0.00,Infinity,5,13
421677,3,27,0.00,Infinity,18,69
421684,0,15,0.00,Infinity,3,31
421698,2,18,0.00,Infinity,5,21
421708,1,1,0.00,0.00,23,N/A
421714,0,17,0.00,Infinity,14,20
421744,1,11,0.00,Infinity,2,26
421750,2,23,0.00,Infinity,5,30
421762,1,1,0.00,0.00,6,N/A
421764,0,0,0.00,0.00,21,N/A
421765,2,22,0.00,Infinity,9,23
421769,2,15,0.00,Infinity,6,16
421773,2,22,0.00,Infinity,19,70
421780,0,15,0.00,Infinity,3,19
421783,1,26,0.00,Infinity,22,31
421785,0,20,0.00,Infinity,13,47
421787,0,10,0.00,Infinity,14,N/A
421790,3,28,0.00,Infinity,8,38
421809,0,11,0.00,Infinity,10,28
421825,0,16,0.00,Infinity,2,18
421829,0,0,0.00,0.00,11,N/A
421831,5,20,0.00,Infinity,36,N/A
421833,0,31,0.00,Infinity,1,33
421853,6,20,0.00,Infinity,10,22
421865,1,1,0.00,0.00,23,N/A
421887,2,9,0.00,Infinity,3,24
421894,0,15,0.00,Infinity,5,23
421904,3,23,0.00,Infinity,7,31
421906,3,18,0.00,Infinity,7,22
421908,0,14,0.00,Infinity,23,N/A
421928,1,16,0.00,Infinity,27,N/A
421941,0,0,0.00,0.00,17,N/A
421958,0,25,0.00,Infinity,3,34
421960,3,20,0.00,Infinity,4,23
421966,0,15,0.00,Infinity,1,18
421976,3,31,0.00,Infinity,6,36
421981,0,0,0.00,0.00,1,N/A
422008,4,11,0.00,Infinity,9,13
422023,0,25,0.00,Infinity,40,N/A
422029,4,4,0.00,0.00,19,N/A
422069,3,8,0.00,Infinity,15,N/A
422077,0,0,0.00,0.00,4,N/A
422103,0,16,0.00,Infinity,3,23
422108,0,16,0.00,Infinity,10,21
422109,7,32,0.00,Infinity,9,39
422117,4,16,0.00,Infinity,24,N/A
422126,0,20,0.00,Infinity,5,39
422131,0,18,0.00,Infinity,23,N/A
422148,0,0,0.00,0.00,3,N/A
422150,0,10,0.00,Infinity,16,N/A
422159,5,25,0.00,Infinity,13,30
422176,9,24,0.00,Infinity,12,29
422196,0,0,0.00,0.00,15,N/A
422215,2,14,0.00,Infinity,48,N/A
422249,1,24,0.00,Infinity,2,29
422260,0,18,0.00,Infinity,6,23
422267,2,12,0.00,Infinity,8,13
422279,7,21,0.00,Infinity,22,N/A
422283,3,19,0.00,Infinity,9,22
422304,0,0,0.00,0.00,16,N/A
422309,0,0,0.00,0.00,6,N/A
422326,0,15,0.00,Infinity,24,N/A
422331,0,0,0.00,0.00,3,N/A
422332,0,0,0.00,0.00,1,N/A
422337,3,17,0.00,Infinity,11,18
422353,0,14,0.00,Infinity,7,24
422362,0,19,0.00,Infinity,1,43
422364,0,31,0.00,Infinity,6,41
422373,0,8,0.00,Infinity,2,11
422393,1,6,0.00,Infinity,5,30
422394,0,15,0.00,Infinity,6,27
422395,7,21,0.00,Infinity,15,28
422421,0,22,0.00,Infinity,6,67
422433,1,20,0.00,Infinity,7,35
422449,6,19,0.00,Infinity,7,23
422465,0,15,0.00,Infinity,15,19
422467,1,1,0.00,0.00,12,N/A
422496,3,14,0.00,Infinity,10,18
422500,8,29,0.00,Infinity,10,47
422512,2,7,0.00,Infinity,9,N/A
422515,0,16,0.00,Infinity,4,45
422517,5,10,0.00,Infinity,12,N/A
422522,2,2,0.00,0.00,17,N/A
422523,0,23,0.00,Infinity,7,26
422527,3,18,0.00,Infinity,14,59
422534,3,24,0.00,Infinity,6,40
422536,0,22,0.00,Infinity,7,36
422538,0,11,0.00,Infinity,35,N/A
422542,2,12,0.00,Infinity,11,22
422545,6,23,0.00,Infinity,44,N/A
422580,0,0,0.00,0.00,32,N/A
422589,4,23,0.00,Infinity,22,52
422606,6,20,0.00,Infinity,7,26
422613,0,0,0.00,0.00,1,N/A
422633,1,18,0.00,Infinity,2,39
422637,0,15,0.00,Infinity,11,31
422647,3,14,0.00,Infinity,13,23
422654,3,21,0.00,Infinity,7,46
422669,0,13,0.00,Infinity,3,14
422676,1,18,0.00,Infinity,4,20
422682,0,13,0.00,Infinity,13,19
422686,0,15,0.00,Infinity,16,N/A
422703,1,21,0.00,Infinity,14,32
422718,7,7,0.00,0.00,11,N/A
422738,0,25,0.00,Infinity,7,61
422745,4,19,0.00,Infinity,5,28
422749,1,26,0.00,Infinity,24,27
422754,0,23,0.00,Infinity,15,31
422763,6,21,0.00,Infinity,12,23
422765,0,22,0.00,Infinity,15,29
422800,3,18,0.00,Infinity,13,32
422825,1,39,0.00,Infinity,6,43
422833,4,15,0.00,Infinity,7,30
422869,0,0,0.00,0.00,6,N/A
422873,3,18,0.00,Infinity,11,20
422892,5,17,0.00,Infinity,6,31
422915,0,11,0.00,Infinity,1,13
422939,0,0,0.00,0.00,5,N/A
422943,0,5,0.00,Infinity,12,N/A
422947,2,13,0.00,Infinity,10,20
422950,0,15,0.00,Infinity,6,21
422960,0,0,0.00,0.00,19,N/A
422975,3,31,0.00,Infinity,21,34
422985,0,14,0.00,Infinity,33,N/A
422997,3,23,0.00,Infinity,15,33
423003,0,20,0.00,Infinity,10,22
423004,1,26,0.00,Infinity,9,28
423009,5,25,0.00,Infinity,13,26
423017,5,26,0.00,Infinity,15,42
423030,0,15,0.00,Infinity,13,24
423035,5,29,0.00,Infinity,15,36
423037,0,7,0.00,Infinity,1,23
423045,0,0,0.00,0.00,5,N/A
423051,3,26,0.00,Infinity,5,27
423056,6,21,0.00,Infinity,10,30
423060,3,14,0.00,Infinity,11,35
423064,0,0,0.00,0.00,18,N/A
423080,6,21,0.00,Infinity,11,24
423089,1,7,0.00,Infinity,23,N/A
423096,0,15,0.00,Infinity,6,17
423099,7,16,0.00,Infinity,20,N/A
423132,0,11,0.00,Infinity,10,16
423133,1,15,0.00,Infinity,8,16
423141,0,0,0.00,0.00,24,N/A
423152,2,2,0.00,0.00,14,N/A
423153,3,33,0.00,Infinity,20,35
423158,0,0,0.00,0.00,12,N/A
423167,0,17,0.00,Infinity,3,29
423180,4,29,0.00,Infinity,10,44
423190,3,14,0.00,Infinity,12,23
423194,2,25,0.00,Infinity,8,49
423199,1,12,0.00,Infinity,17,N/A
423201,1,16,0.00,Infinity,34,N/A
423208,3,26,0.00,Infinity,9,33
423224,0,0,0.00,0.00,1,N/A
423236,3,14,0.00,Infinity,6,25
423238,3,17,0.00,Infinity,7,24
423250,2,2,0.00,0.00,6,N/A
423263,0,24,0.00,Infinity,10,74
423267,0,15,0.00,Infinity,20,N/A
423298,1,15,0.00,Infinity,39,N/A
423299,0,12,0.00,Infinity,18,N/A
423305,0,27,0.00,Infinity,31,N/A
423306,0,14,0.00,Infinity,6,28
423307,0,24,0.00,Infinity,23,32
423318,0,15,0.00,Infinity,6,26
423320,0,12,0.00,Infinity,39,N/A
423321,1,25,0.00,Infinity,5,26
423330,6,19,0.00,Infinity,8,27
423331,4,16,0.00,Infinity,20,N/A
423334,3,15,0.00,Infinity,9,20
423357,1,20,0.00,Infinity,2,33
423376,0,25,0.00,Infinity,13,27
423393,0,0,0.00,0.00,7,N/A
423396,8,22,0.00,Infinity,19,28
423399,1,1,0.00,0.00,2,N/A
423414,0,8,0.00,Infinity,1,11
423427,3,3,0.00,0.00,6,N/A
423447,3,15,0.00,Infinity,15,24
423448,0,21,0.00,Infinity,6,23
423450,0,0,0.00,0.00,19,N/A
423462,0,13,0.00,Infinity,3,18
423472,6,30,0.00,Infinity,8,33
423486,0,0,0.00,0.00,12,N/A
423518,0,15,0.00,Infinity,8,54
423520,3,11,0.00,Infinity,21,N/A
423529,0,12,0.00,Infinity,8,25
423530,4,17,0.00,Infinity,30,N/A
423537,0,0,0.00,0.00,11,N/A
423539,0,15,0.00,Infinity,23,N/A
423551,0,15,0.00,Infinity,17,N/A
423558,6,21,0.00,Infinity,10,22
423567,4,32,0.00,Infinity,21,38
423576,0,11,0.00,Infinity,13,N/A
423599,0,15,0.00,Infinity,5,17
423616,0,0,0.00,0.00,6,N/A
423638,1,11,0.00,Infinity,5,18
423656,2,17,0.00,Infinity,35,N/A
423658,3,19,0.00,Infinity,6,48
423684,4,10,0.00,Infinity,10,17
423687,4,4,0.00,0.00,22,N/A
423688,0,12,0.00,Infinity,6,16
423689,4,18,0.00,Infinity,9,20
423708,0,12,0.00,Infinity,18,N/A
423723,2,17,0.00,Infinity,6,23
423727,0,0,0.00,0.00,6,N/A
423737,0,11,0.00,Infinity,37,N/A
423743,1,1,0.00,0.00,12,N/A
423747,1,15,0.00,Infinity,18,N/A
423776,5,30,0.00,Infinity,11,32
423782,0,13,0.00,Infinity,30,N/A
423785,6,11,0.00,Infinity,10,35
423801,0,0,0.00,0.00,7,N/A
423817,2,7,0.00,Infinity,33,N/A
423822,6,20,0.00,Infinity,10,32
423827,2,2,0.00,0.00,13,N/A
423832,2,17,0.00,Infinity,11,46
423835,0,15,0.00,Infinity,3,19
423845,0,0,0.00,0.00,22,N/A
423865,0,25,0.00,Infinity,3,38
423867,0,7,0.00,Infinity,24,N/A
423875,4,31,0.00,Infinity,10,44
423881,3,10,0.00,Infinity,16,N/A
423886,2,2,0.00,0.00,5,N/A
423887,0,12,0.00,Infinity,11,13
423902,0,0,0.00,0.00,5,N/A
423921,9,9,0.00,0.00,18,N/A
423930,0,0,0.00,0.00,14,N/A
423958,3,18,0.00,Infinity,7,20
423965,3,28,0.00,Infinity,6,31
423971,1,1,0.00,0.00,2,N/A
423972,2,15,0.00,Infinity,5,16
423990,1,16,0.00,Infinity,7,27
423993,0,16,0.00,Infinity,34,N/A
424006,0,0,0.00,0.00,15,N/A
424016,0,0,0.00,0.00,11,N/A
424024,8,22,0.00,Infinity,9,78
424034,1,10,0.00,Infinity,6,18
424046,0,6,0.00,Infinity,16,N/A
424049,0,30,0.00,Infinity,8,36
424072,1,16,0.00,Infinity,21,N/A
424088,1,16,0.00,Infinity,13,18
424090,0,14,0.00,Infinity,8,15
424113,0,15,0.00,Infinity,8,28
424114,0,15,0.00,Infinity,25,N/A
424138,6,13,0.00,Infinity,13,26
424145,0,0,0.00,0.00,3,N/A
424158,3,27,0.00,Infinity,24,29
424168,4,15,0.00,Infinity,9,35
424169,0,0,0.00,0.00,9,N/A
424182,0,0,0.00,0.00,1,N/A
424215,7,19,0.00,Infinity,9,43
424234,5,14,0.00,Infinity,13,29
424265,1,1,0.00,0.00,4,N/A
424266,0,5,0.00,Infinity,8,N/A
424290,3,3,0.00,0.00,4,N/A
424324,0,15,0.00,Infinity,19,N/A
424326,0,12,0.00,Infinity,21,N/A
424332,3,15,0.00,Infinity,8,31
424345,0,15,0.00,Infinity,2,16
424401,0,12,0.00,Infinity,3,13
424407,3,3,0.00,0.00,14,N/A
424431,6,21,0.00,Infinity,18,39
424437,1,16,0.00,Infinity,10,34
424451,0,20,0.00,Infinity,5,37
424461,1,17,0.00,Infinity,14,19
424499,3,18,0.00,Infinity,21,N/A
424538,6,29,0.00,Infinity,7,35
424552,0,24,0.00,Infinity,7,44
424555,1,22,0.00,Infinity,11,28
424560,0,0,0.00,0.00,33,N/A
424564,5,20,0.00,Infinity,14,22
424571,1,26,0.00,Infinity,32,N/A
424580,2,16,0.00,Infinity,17,N/A
424585,6,17,0.00,Infinity,10,19
424591,7,28,0.00,Infinity,17,37
424596,0,23,0.00,Infinity,7,63
424617,6,31,0.00,Infinity,13,36
424619,1,1,0.00,0.00,32,N/A
424630,0,22,0.00,Infinity,26,N/A
424650,3,3,0.00,0.00,18,N/A
424703,0,15,0.00,Infinity,27,N/A
424705,0,15,0.00,Infinity,2,38
424723,0,34,0.00,Infinity,39,N/A
424731,1,16,0.00,Infinity,7,25
424738,2,9,0.00,Infinity,7,10
424742,0,25,0.00,Infinity,5,27
424752,1,16,0.00,Infinity,9,24
424753,5,15,0.00,Infinity,18,N/A
424756,0,12,0.00,Infinity,2,13
424775,1,1,0.00,0.00,3,N/A
424778,8,19,0.00,Infinity,14,30
424783,1,29,0.00,Infinity,19,36
424791,4,19,0.00,Infinity,23,N/A
424797,0,8,0.00,Infinity,2,12
424799,1,1,0.00,0.00,31,N/A
424803,5,15,0.00,Infinity,15,32
424805,1,11,0.00,Infinity,28,N/A
424806,0,17,0.00,Infinity,10,71
424813,6,25,0.00,Infinity,24,26
424815,3,18,0.00,Infinity,21,N/A
424816,0,15,0.00,Infinity,11,20
424823,0,0,0.00,0.00,15,N/A
424827,1,26,0.00,Infinity,6,30
424833,1,16,0.00,Infinity,17,N/A
424836,2,19,0.00,Infinity,26,N/A
424840,7,32,0.00,Infinity,24,60
424841,0,9,0.00,Infinity,12,N/A
424851,0,0,0.00,0.00,8,N/A
424854,0,0,0.00,0.00,2,N/A
424855,0,0,0.00,0.00,1,N/A
424869,0,13,0.00,Infinity,9,29
424871,0,0,0.00,0.00,8,N/A
424880,0,15,0.00,Infinity,39,N/A
424881,0,0,0.00,0.00,1,N/A
424904,4,10,0.00,Infinity,6,12
424909,0,14,0.00,Infinity,41,N/A
424913,0,25,0.00,Infinity,16,28
424918,0,16,0.00,Infinity,2,21
424925,6,21,0.00,Infinity,11,42
424938,1,13,0.00,Infinity,22,N/A
424940,0,10,0.00,Infinity,2,13
424957,6,40,0.00,Infinity,14,45
424969,0,20,0.00,Infinity,3,24
424976,2,2,0.00,0.00,9,N/A
425016,0,13,0.00,Infinity,14,N/A
425017,4,19,0.00,Infinity,10,27
425020,7,32,0.00,Infinity,11,65
425039,4,17,0.00,Infinity,6,34
425056,2,22,0.00,Infinity,9,24
425057,0,11,0.00,Infinity,3,22
425061,0,11,0.00,Infinity,5,14
425063,1,1,0.00,0.00,4,N/A
425067,0,15,0.00,Infinity,3,18
425078,0,18,0.00,Infinity,1,20
425085,0,15,0.00,Infinity,7,26
425091,0,17,0.00,Infinity,2,21
425097,1,1,0.00,0.00,8,N/A
425101,5,27,0.00,Infinity,19,31
425112,6,21,0.00,Infinity,14,26
425118,3,17,0.00,Infinity,15,25
425133,0,11,0.00,Infinity,7,13
425145,0,15,0.00,Infinity,31,N/A
425156,7,7,0.00,0.00,13,N/A
425160,0,13,0.00,Infinity,17,N/A
425164,0,0,0.00,0.00,3,N/A
425167,1,9,0.00,Infinity,34,N/A
425169,3,10,0.00,Infinity,8,15
425172,2,2,0.00,0.00,8,N/A
425175,0,12,0.00,Infinity,1,35
425176,0,0,0.00,0.00,7,N/A
425183,0,12,0.00,Infinity,2,29
425185,0,40,0.00,Infinity,2,76
425189,0,19,0.00,Infinity,26,N/A
425201,0,13,0.00,Infinity,1,24
425203,3,18,0.00,Infinity,10,29
425207,0,14,0.00,Infinity,2,17
425240,0,12,0.00,Infinity,13,N/A
425253,8,21,0.00,Infinity,19,27
425259,0,0,0.00,0.00,1,N/A
425260,0,21,0.00,Infinity,3,32
425294,3,15,0.00,Infinity,8,32
425296,0,25,0.00,Infinity,29,N/A
425302,0,25,0.00,Infinity,12,27
425304,0,15,0.00,Infinity,4,33
425305,4,29,0.00,Infinity,6,50
425313,0,9,0.00,Infinity,7,18
425317,2,22,0.00,Infinity,16,31
425340,0,0,0.00,0.00,30,N/A
425343,0,0,0.00,0.00,6,N/A
425347,3,3,0.00,0.00,4,N/A
425350,5,22,0.00,Infinity,24,N/A
425358,0,17,0.00,Infinity,3,29
425362,0,0,0.00,0.00,18,N/A
425372,0,0,0.00,0.00,15,N/A
425388,3,18,0.00,Infinity,16,27
425391,0,8,0.00,Infinity,5,17
425392,6,19,0.00,Infinity,19,30
425420,5,20,0.00,Infinity,12,43
425430,5,17,0.00,Infinity,14,22
425431,0,12,0.00,Infinity,8,19
425443,0,15,0.00,Infinity,16,N/A
425456,0,13,0.00,Infinity,8,14
425464,0,0,0.00,0.00,1,N/A
425465,3,11,0.00,Infinity,7,12
425468,3,18,0.00,Infinity,16,23
425471,0,25,0.00,Infinity,11,29
425490,0,0,0.00,0.00,27,N/A
425491,0,25,0.00,Infinity,1,27
425511,0,21,0.00,Infinity,14,29
425519,1,1,0.00,0.00,11,N/A
425524,0,20,0.00,Infinity,10,25
425534,0,5,0.00,Infinity,2,10
425535,2,13,0.00,Infinity,34,N/A
425541,0,17,0.00,Infinity,12,21
425549,0,25,0.00,Infinity,1,41
425563,4,4,0.00,0.00,8,N/A
425573,0,15,0.00,Infinity,30,N/A
425580,0,18,0.00,Infinity,1,54
425581,0,18,0.00,Infinity,3,28
425586,0,15,0.00,Infinity,13,23
425589,0,14,0.00,Infinity,1,23
425597,0,16,0.00,Infinity,6,32
425603,0,0,0.00,0.00,7,N/A
425611,3,3,0.00,0.00,9,N/A
425616,0,9,0.00,Infinity,1,16
425627,0,25,0.00,Infinity,17,29
425635,0,15,0.00,Infinity,3,28
425650,3,18,0.00,Infinity,20,N/A
425653,0,15,0.00,Infinity,5,24
425655,1,16,0.00,Infinity,4,35
425657,0,30,0.00,Infinity,3,36
425659,0,16,0.00,Infinity,5,24
425661,0,20,0.00,Infinity,31,N/A
425689,0,12,0.00,Infinity,20,N/A
425734,4,14,0.00,Infinity,7,35
425738,1,1,0.00,0.00,5,N/A
425740,0,15,0.00,Infinity,1,32
425741,1,16,0.00,Infinity,13,22
425750,2,25,0.00,Infinity,11,36
425752,0,0,0.00,0.00,8,N/A
425792,3,3,0.00,0.00,33,N/A
425794,0,9,0.00,Infinity,20,N/A
425796,5,17,0.00,Infinity,10,23
425800,1,1,0.00,0.00,7,N/A
425804,1,21,0.00,Infinity,26,N/A
425807,2,2,0.00,0.00,21,N/A
425820,6,23,0.00,Infinity,8,34
425833,0,15,0.00,Infinity,7,18
425862,4,4,0.00,0.00,17,N/A
425878,0,15,0.00,Infinity,8,26
425879,3,18,0.00,Infinity,6,20
425881,2,17,0.00,Infinity,16,29
425884,0,16,0.00,Infinity,7,18
425902,0,0,0.00,0.00,4,N/A
425910,0,0,0.00,0.00,2,N/A
425914,0,15,0.00,Infinity,5,32
425926,0,20,0.00,Infinity,10,33
425942,1,20,0.00,Infinity,30,N/A
425943,0,17,0.00,Infinity,3,19
425977,0,22,0.00,Infinity,10,28
426016,0,27,0.00,Infinity,15,28
426017,1,16,0.00,Infinity,5,33
426032,1,21,0.00,Infinity,13,23
426048,1,1,0.00,0.00,9,N/A
426059,8,28,0.00,Infinity,20,29
426072,6,16,0.00,Infinity,14,21
426085,0,0,0.00,0.00,5,N/A
426091,6,6,0.00,0.00,10,N/A
426101,0,15,0.00,Infinity,18,N/A
426105,4,10,0.00,Infinity,16,N/A
426117,0,10,0.00,Infinity,15,N/A
426120,0,9,0.00,Infinity,11,N/A
426141,0,15,0.00,Infinity,9,17
426151,5,20,0.00,Infinity,37,N/A
426163,1,1,0.00,0.00,38,N/A
426179,6,21,0.00,Infinity,24,N/A
426186,0,14,0.00,Infinity,14,15
426188,0,24,0.00,Infinity,1,28
426189,2,13,0.00,Infinity,7,42
426198,1,1,0.00,0.00,2,N/A
426243,2,2,0.00,0.00,20,N/A
426258,4,4,0.00,0.00,11,N/A
426271,6,23,0.00,Infinity,16,24
426274,0,15,0.00,Infinity,17,N/A
426283,0,28,0.00,Infinity,4,30
426285,2,2,0.00,0.00,9,N/A
426290,0,0,0.00,0.00,24,N/A
426291,3,26,0.00,Infinity,26,27
426295,0,8,0.00,Infinity,5,36
426296,0,9,0.00,Infinity,16,N/A
426311,3,28,0.00,Infinity,10,43
426319,0,20,0.00,Infinity,3,40
426331,1,26,0.00,Infinity,4,58
426336,0,15,0.00,Infinity,6,30
426338,0,15,0.00,Infinity,3,30
426345,0,15,0.00,Infinity,9,18
426352,4,19,0.00,Infinity,6,24
426353,0,15,0.00,Infinity,16,N/A
426376,1,14,0.00,Infinity,3,30
426378,8,23,0.00,Infinity,16,31
426394,3,3,0.00,0.00,4,N/A
426400,3,17,0.00,Infinity,7,19
426401,2,7,0.00,Infinity,11,N/A
426418,0,13,0.00,Infinity,35,N/A
426419,4,24,0.00,Infinity,6,25
426425,0,0,0.00,0.00,1,N/A
426428,2,27,0.00,Infinity,15,39
426437,1,1,0.00,0.00,5,N/A
426446,0,0,0.00,0.00,12,N/A
426447,0,0,0.00,0.00,8,N/A
426452,5,18,0.00,Infinity,9,29
426464,0,20,0.00,Infinity,3,28
426467,0,13,0.00,Infinity,14,N/A
426468,0,9,0.00,Infinity,15,N/A
426482,0,12,0.00,Infinity,29,N/A
426485,1,13,0.00,Infinity,2,18
426498,7,22,0.00,Infinity,11,43
426510,0,17,0.00,Infinity,9,43
426512,0,5,0.00,Infinity,11,N/A
426554,0,0,0.00,0.00,1,N/A
426555,0,15,0.00,Infinity,1,18
426556,2,15,0.00,Infinity,7,40
426560,0,10,0.00,Infinity,4,20
426568,3,15,0.00,Infinity,14,22
426580,3,3,0.00,0.00,20,N/A
426583,0,0,0.00,0.00,4,N/A
426595,0,30,0.00,Infinity,2,41
426609,2,2,0.00,0.00,12,N/A
426610,6,32,0.00,Infinity,9,36
426625,0,25,0.00,Infinity,5,44
426626,2,27,0.00,Infinity,16,33
426634,0,24,0.00,Infinity,18,58
426640,0,21,0.00,Infinity,4,42
426657,1,17,0.00,Infinity,2,18
426660,0,11,0.00,Infinity,10,12
426665,5,30,0.00,Infinity,16,44
426666,0,12,0.00,Infinity,1,34
426696,0,8,0.00,Infinity,29,N/A
426703,0,0,0.00,0.00,6,N/A
426738,6,6,0.00,0.00,7,N/A
426739,2,16,0.00,Infinity,11,18
426744,4,4,0.00,0.00,10,N/A
426748,0,13,0.00,Infinity,4,16
426751,0,0,0.00,0.00,2,N/A
426770,2,27,0.00,Infinity,14,30
426778,1,6,0.00,Infinity,2,13
426785,0,24,0.00,Infinity,15,30
426802,3,9,0.00,Infinity,39,N/A
426812,6,25,0.00,Infinity,14,26
426817,7,22,0.00,Infinity,41,N/A
426820,6,6,0.00,0.00,10,N/A
426852,3,3,0.00,0.00,5,N/A
426853,6,16,0.00,Infinity,12,22
426860,1,9,0.00,Infinity,12,N/A
426863,0,0,0.00,0.00,1,N/A
426865,0,13,0.00,Infinity,2,15
426869,6,26,0.00,Infinity,72,N/A
426870,2,25,0.00,Infinity,14,39
426875,0,9,0.00,Infinity,12,N/A
426878,1,14,0.00,Infinity,21,N/A
426881,5,27,0.00,Infinity,10,28
